time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2000000000000006,0.09113332983899262,-0.10199451744773082,11.545793276708197,6.208855337184378,6.261484472792272,0.0,0.20142056223756138,-0.3353586181217763,2.457949138792032,-0.07095465532783826,0.0012699993646409276,0.0,468.5706004836028,469.56884798734956,467.7599874996833,470.8342745416861
1.2600000000000007,0.10370768559454752,-0.12381243858350315,11.698148323710111,6.205093570558514,6.261715377192658,0.0,0.21769817545258077,-0.39232147023542074,2.6201490958645435,-0.04988507896083016,0.008562368801493053,0.0,461.7608395252521,462.3356682806557,462.46520587102185,464.11893583989036
1.3200000000000007,0.11717903198453201,-0.14886334444447366,11.856862851570293,6.202281254606866,6.262616631047965,0.0,0.23127361106005226,-0.44297591360855043,2.6701875754810076,-0.04144159687300867,0.02553652642086847,0.0,427.60817952787284,429.0516372444275,427.9695459990631,428.6861842853641
1.3800000000000008,0.13155963887235858,-0.17746946242303868,12.02425227831894,6.1996105667183805,6.264216367678689,0.0,0.24787416355862124,-0.5108319261075925,2.9088444462260443,-0.05149073255079346,0.028823443849939186,0.0,485.9762445111948,486.2226396794947,486.9214120312704,486.1680972380856
1.4400000000000008,0.1468448456153671,-0.2099928039339415,12.203298982340957,6.196286202063462,6.266495310744313,0.0,0.2613989175755638,-0.573599083148129,3.0589459727989436,-0.06468366998354141,0.05187038569019164,0.0,460.89107439110205,462.7096111407043,461.59676736845864,460.55246283055567
1.5000000000000009,0.1629010480536164,-0.24644285260623866,12.392296138187543,6.192885020351488,6.269416003029649,0.0,0.2734515116507457,-0.6417738048820908,3.240410292844446,-0.04419550712203928,0.04137892509553954,0.0,472.0834318412441,471.27448654330277,471.0296523761887,472.60931522141476
1.560000000000001,0.17963693257913066,-0.28720669277421795,12.593815404658798,6.190977696712878,6.271667993749041,0.0,0.28410851996233766,-0.7172322436892324,3.4761656189421597,-0.01438487096301762,0.02845089290044844,0.0,488.57200799679316,487.6076767405426,488.1690258324966,490.38802189987246
1.620000000000001,0.19685448559850985,-0.3316751263454661,12.800146935038974,6.190627561422188,6.273329685962008,0.0,0.28968213323595815,-0.7651206016557921,3.401761941600457,0.007332813152016849,0.026138514377885252,0.0,391.13448349227474,390.91936160140455,390.873995779634,392.8929285641935
1.680000000000001,0.21446085691781425,-0.37979222825717157,13.01032987685311,6.190899100131912,6.27471320455555,0.0,0.2970151865869014,-0.8386916653700831,3.6037021627407784,-0.0017812781960083145,0.016051746441565668,0.0,480.6777055342036,479.91268133079154,479.8910385188521,479.19862795970874
1.740000000000001,0.23244676331527972,-0.43198924285779844,13.229041931676768,6.19106623092644,6.275365722840913,0.0,0.30242836456992955,-0.9011897614489124,3.686416231978395,0.010634971904108672,-0.002277232917419782,0.0,446.2610800403679,444.76225317812214,444.1632259721163,445.1803608633202
1.8000000000000012,0.25074440955299504,-0.48789018029923154,13.452255638389653,6.191371068956704,6.275369912751319,0.0,0.3074969295460816,-0.9621167142155022,3.7538051244828305,-0.009360599936976657,0.004393506690283265,0.0,440.51110987623406,441.06241734775955,441.7190397992513,440.0668464110564
1.8600000000000012,0.26934556535092,-0.5474581266403887,13.679627638864336,6.190992965414747,6.275592824538855,0.0,0.3125150737706942,-1.0235163220128005,3.8249982171953394,-0.0007951648073215327,0.0023227601815298798,0.0,441.6186801811035,441.4477597667711,443.24254145945116,443.9460576094535
1.9200000000000013,0.28823124044729703,-0.6105671630087719,13.909634287001495,6.191160425126135,6.275751777757044,0.0,0.3169928603801331,-1.080120268500035,3.841814638534982,0.00914102814023476,0.0032943179446998537,0.0,425.69413551473696,425.77721668650355,424.9492459773081,425.8001518046363
1.9800000000000013,0.30742241072617976,-0.6775687691350332,14.146052499704055,6.191321799775176,6.2760538060630005,0.0,0.3226775965183961,-1.1531715063566772,4.038092279536284,-0.015118842322997596,0.008303834730042939,0.0,480.8907040361726,481.26994926480495,482.3299929056943,480.49422170360845
2.0400000000000014,0.3269339865491777,-0.7487990922529987,14.39250968019018,6.190235661509249,6.276299734942267,0.0,0.32766177981225486,-1.2212464051579623,4.176607979463615,-0.024859455422829538,-0.006022106194392795,0.0,466.39053517509143,465.27014536594265,465.66174610618367,464.89916724188714
2.1000000000000014,0.34670610972369714,-0.8236574089585413,14.642082647379096,6.189081721187975,6.276120490191252,0.0,0.33143118797969856,-1.274164492725929,4.1425820814179755,-0.009855082548803872,0.0024799438251387937,0.0,411.61753512777085,412.3693932943309,410.2993195032881,411.6293964961009
2.1600000000000015,0.3667286019579418,-0.9020137731781361,14.892815491663148,6.188560683478364,6.276054507194203,0.0,0.3359774000577706,-1.3377603648747969,4.214880058868636,-0.0064389340632776465,-0.009444572158328352,0.0,446.0109390100834,445.0359060704352,446.5238912548122,446.80263421604104
2.2200000000000015,0.38700362572700636,-0.983886981092161,15.144601868708925,6.1888810441694595,6.275695823880422,0.0,0.3398946958336037,-1.3913765253299524,4.1781152062425235,0.022106399421198866,0.0001828052325329771,0.0,410.7436151971198,411.59672509716887,409.56936179358314,412.1006168009105
2.2800000000000016,0.4075439982578618,-1.069297452612251,15.397632803071884,6.190268012028865,6.275476922415205,0.0,0.34479051247765696,-1.455501263715232,4.25595012437998,0.025062550568266007,-0.012692656334196573,0.0,448.5186496754389,447.4717047393363,448.2755595458889,448.5157733375776
2.3400000000000016,0.42837600365240064,-1.1584365546048099,15.65430495911121,6.191471277335168,6.275551229393322,0.0,0.3496317097080266,-1.5156825888892125,4.29961556009743,0.007455759667923504,0.020126040904611155,0.0,437.06365331788004,439.79069343256424,438.30571758143384,436.8398322893502
2.4000000000000017,0.4495156337464033,-1.2514754359060556,15.916892120363368,6.191676815282602,6.276430893979278,0.0,0.35489825568497435,-1.5855450880576976,4.452674547627027,-0.00618608394140456,0.0005320971537773099,0.0,473.08376204950383,471.57241122309745,472.4652239306642,471.4121328205649
